Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Libya,LBY,..,..,4826.18002574128,9343.48348531841,8303.50270104023,5688.42526286155,4020.75456647681,3719.71424261591,5052.34664765052,6637.25910273699,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Lithuania,LTU,..,2741.36429393633,12009.5383539798,11981.7252522212,13262.4524081333,14161.9950537312,11828.5746913146,12451.2175143325,14111.735420316,16133.0603567587,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Luxembourg,LUX,29367.5824801493,37685.2407475001,66255.2459708676,61116.2086902225,62617.1992123079,65253.5692865536,54019.895765292,54085.9062863349,56294.0534927771,60188.5669817921,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Madagascar,MDG,317.81977249354,266.656581327582,452.528338116318,432.728887919973,448.752775036645,440.743038112518,382.796876894216,393.495242783059,436.214420709731,442.958062692618,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Malawi,MWI,164.659931782705,125.423991155195,424.540708995397,296.723840954499,261.572524250889,278.808013410397,287.221627751873,239.42508906625,267.637736924335,296.722222950382,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Malaysia,MYS,1817.29394649628,2763.35005625822,7881.38558415421,8064.73580843142,8239.99389612487,8430.81945306187,7434.87708501953,7361.46495263933,7628.48118421655,8180.05195133283,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Maldives,MDV,796.134503464034,1874.29028430516,5625.53002153978,5688.37043155235,6092.72706644749,6649.61353696473,7172.02181914927,7304.21789074906,7582.11981720551,8058.14146281482,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Mali,MLI,297.355279935182,246.293546522509,660.974771038083,592.112195207531,638.842941815209,691.293031188085,608.139770416631,627.135350199603,663.591201166024,738.231712869656,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Mauritania,MRT,642.031016292175,605.085336320785,1423.72990752607,1339.55276117723,1416.23670312809,1249.35085505238,1206.0432012376,1245.26860558918,1259.71250785309,1345.69111097722,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Mauritius,MUS,2395.5432972934,3513.73230023571,7493.36772861269,7946.36680802785,8651.30008109368,9079.45888558442,8308.03738798682,8707.75122334003,9680.92712859713,10369.3136522126,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Mexico,MEX,2486.90225169135,5890.90370842946,7875.5886708257,7869.47249533158,8212.69941850231,8543.7531103789,7601.5761813206,6864.10491547883,7251.37814246716,7447.23892344743,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,2968.57725176255,3217.10430166712,3264.03024708608,3470.35600422018,3369.08557670145,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Moldova,MDA,..,357.780593461898,2930.41488094928,3110.12837549244,3382.54529791325,3302.63025566024,2548.60467344582,2684.99634908272,3279.11077117198,3876.12111297648,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Mongolia,MNG,867.659725759238,401.807527238683,2528.65225910635,3250.18853795608,3375.94077807272,2973.93333279313,2869.69373476787,2476.26708433793,2131.53938690369,2553.4423325542,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Montenegro,MNE,..,..,6564.56416436922,5883.13875116666,6412.07277944746,6480.32290696161,5810.61121525144,6097.75175275695,6883.59092300153,7717.7598812142,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Morocco,MAR,1045.32437585735,1164.15491760328,2646.55254281315,2523.37917366134,2730.99059914005,2733.61642154675,2493.34286422822,2514.13962276206,2631.2984425334,2792.13264153048,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Mozambique,MOZ,..,268.634439681301,517.30147389186,575.633880765564,582.353006579935,602.834652243114,524.762727884537,378.999857386282,401.231704376326,438.110534802113,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Myanmar,MMR,..,185.289384783734,1120.24597686964,1058.01271899535,1061.83310410956,1119.15130351483,1163.43110229984,1157.43804880529,1170.70736841797,1242.44020328615,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Namibia,NAM,1653.20406516323,1972.91776567886,4848.853170422,5017.41923430474,4748.99532000676,4766.94954680329,4247.66358828717,3842.4336423475,4528.08147110634,4598.59406509694,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Nepal,NPL,185.346152499481,219.866369085905,641.712030644374,645.164737534694,660.421022240645,691.490049891032,722.671699916306,696.822951633665,816.493766660305,919.106999785744,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Netherlands,NLD,17616.3965962631,22530.4021889476,45259.3834658181,41861.5069815331,43389.8153478692,43354.8462043321,37466.1822629829,37567.2655660717,40898.0231137491,44689.5740690197,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,New Zealand,NZL,10975.7396213823,10753.1614981242,30788.022336575,32199.8387651866,34994.2948181527,36233.1348859935,31554.1400956694,32914.7432182773,34385.1780383126,34056.9006796497,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Nicaragua,NIC,204.844727961563,868.441450940972,1402.71078830754,1484.26288935634,1523.49130850879,1633.03343883289,1747.37308307563,1780.63333009643,1837.02978955221,1725.35884472562,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Niger,NER,388.301032556575,171.60937922346,452.673858184829,458.325752281932,467.835503933579,477.033782069692,408.59412721692,418.429697794314,439.185533425198,500.717008084981,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Nigeria,NGA,419.982534834191,403.984043943966,1899.73843758877,2120.23224102519,2372.36069834573,2645.57062368655,2292.48662985493,1812.02501048137,1584.67895120259,1586.94808869186,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,North Macedonia,MKD,..,1486.81330536337,3922.01833773187,3628.36185261927,4048.66604131759,4270.68374824611,3814.1331146811,4054.46139090567,4204.95359323396,4653.82167986588,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Norway,NOR,20672.4100872696,28175.0360060922,77285.3931719549,78708.0313778853,81017.785807038,78135.0822552563,61356.6707638567,58756.5274176976,61916.3319890966,66019.0729425132,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Oman,OMN,3194.89241956006,4512.8835233699,9507.71778027543,10653.5808658288,10568.1941480232,10631.9553431367,10692.5729761608,9947.35321700694,9921.76562645421,9239.20648700826,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Pakistan,PAK,353.214256564513,511.939226011295,1125.50586249626,1167.64653802157,1183.80741062394,1235.30177892249,1354.50011323658,1369.7268157686,1456.27728270056,1468.73079504901,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Panama,PAN,2320.2087306865,3576.31141876685,8352.03063105696,9470.71362880353,10553.5241365394,10967.0433424789,11872.7114616316,12327.1871637664,13189.0058648379,13259.6029547338,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Papua New Guinea,PNG,519.33054069245,406.255144647966,1582.94626373079,2064.98175798287,2034.80751410338,2299.57573378987,2098.87409497204,1992.14818365279,2092.95772495781,2028.05253077751,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Paraguay,PRY,..,1260.43867878659,4248.27474541324,4059.55911721842,4673.06208917107,4834.2093113873,4258.73175621939,4171.07626214886,4490.12572900568,4569.91530794285,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Peru,PER,969.280636181072,1714.40117314236,4670.83224518436,5295.32990788431,5590.95854631414,5571.3735217957,5214.35251048583,5080.42808692198,5389.0695375618,5520.04900171973,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Philippines,PHL,640.848984525483,1081.60912266455,2374.44668818756,2669.84929719745,2878.39561550942,2944.04695338712,3021.67079297235,3106.83715628055,3157.30852634493,3246.38162894732,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Poland,POL,979.466040716795,3839.03777175889,11860.3663454967,11221.1212848833,11742.3028939094,12169.2253974758,10658.2318303812,10414.5849794985,11642.3493660795,12954.1265465092,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Portugal,PRT,6737.4974118409,9574.51628925885,18707.341122731,16373.3136778221,17578.5376032366,17751.7818046524,15394.7563913488,16046.0722664007,17264.301273162,18783.9804135535,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Qatar,QAT,9637.49505351278,14975.729497454,50936.0284997419,55283.1261121743,57247.2913361297,58398.7782565153,48011.1529072565,45001.8192344259,47807.9420250906,51536.2717211952,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Romania,ROU,1178.91528412698,1282.50933251428,7149.29941656565,6690.71636498745,7550.26313921406,8056.25358775912,7231.64936524754,7681.16672290336,8556.19034441181,9716.21717542217,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Russian Federation,RUS,..,1277.90343864775,11266.5723645411,12127.9637038359,12562.404675951,11059.5154799435,7454.90068527171,7010.8796842975,8553.25217084933,8573.21338231173,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Rwanda,RWA,305.445989159948,183.268705191299,544.892218144684,588.529007600372,580.024350557804,590.166058048178,594.660513252786,586.609290605358,595.30843594211,613.610383861716,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Samoa,WSM,464.262504902128,..,3342.06814494361,3441.79725974499,3457.37289779599,3359.34731907098,3531.4404687508,3551.92714169791,3655.92125834749,3569.48523873444,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sao Tome and Principe,STP,..,..,873.31536717776,817.637714055185,1028.08100133282,1180.01612891707,997.707722505917,1158.06194808298,1218.84534110818,1384.69974809866,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Saudi Arabia,SAU,5889.07537013953,7222.90207222166,18570.3754187911,19716.7216648969,19474.9999938516,19451.4269422913,16862.7130622267,16349.0403524959,17074.0923426018,18798.7633400536,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Senegal,SEN,906.508961662853,528.23766844261,1198.03134213834,1151.13034839867,1191.01230824346,1211.15816268773,1047.26952040972,1072.09590385971,1147.8184396047,1231.01051489417,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Serbia,SRB,..,..,5563.80872782013,4852.04553691156,5402.95916818269,5296.56111195508,4431.56938202259,4506.58076698234,4863.34230645233,5708.81877652107,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Seychelles,SYC,4669.60800373918,6307.96784552244,9371.69614100276,9928.52553245224,12286.8720419594,12019.8115738804,12013.5991219621,12037.9733450555,12684.3403723459,13472.3426380599,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sierra Leone,SLE,103.543025833176,108.177569126579,375.22032776933,489.038140171776,569.397063452992,571.961601360518,494.202259677082,361.445425462405,401.31156922563,435.397351660568,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Singapore,SGP,10072.9312640041,20369.3761594881,45068.0610375212,45802.4246727013,46313.1591707795,47717.7071432815,43968.4531777138,45119.180751277,47736.8751387954,50176.2369312917,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Slovak Republic,SVK,..,4183.40064840611,14071.1263348619,13646.7996768415,14309.3947276917,14602.1431307901,12650.8639270966,12782.5680735526,13737.4372150225,15123.3743657888,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Slovenia,SVN,..,8168.65353181945,19718.6089090867,17513.6946673279,18213.6456890365,18975.9137244049,15940.7849040816,16733.0543790868,18544.8495470684,20700.6490817618,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Solomon Islands,SLB,594.097584995729,947.426054458443,762.13277097859,1107.21891991796,1306.70888485085,1272.92388859506,1346.94616377403,1389.47925362099,1385.75630187841,1468.71303509868,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,South Africa,ZAF,2429.81658030103,2511.37956161877,6382.08261176874,6007.80150648752,5447.08478377783,5167.74495887502,4673.21003387541,4251.40841631126,4957.25351025231,5117.29160875369,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,South Sudan,SSD,..,..,..,1044.6552727278,1441.84444673343,896.124384038906,843.333101916466,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Spain,ESP,11991.7466790705,12746.6441207678,26176.1955651981,23565.6385017472,24227.5529680295,24650.8433185065,21692.5248153861,22456.7899320152,23805.0187303118,25698.3391481211,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sri Lanka,LKA,440.481378455529,799.730936776727,2960.32090407556,3071.10305065374,3273.53102224321,3451.28805854758,3477.6904880924,3511.20121269504,3669.75543606485,3670.7593648522,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,St. Lucia,LCA,3174.74332079514,4492.12744120684,7629.94698959571,7640.29752770784,7913.81307595258,7941.75835614574,7948.32606266315,8412.04942535945,9048.4827675411,9254.08868290826,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,St. Vincent and the Grenadines,VCT,1866.69537781327,3028.57135662046,5316.74748994642,5533.51089109398,5753.41250644737,5559.78265163794,5869.65750884465,6115.21823112191,6224.45698210967,6324.03027256555,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sudan,SDN,..,..,1278.13112456652,1538.14195304828,1004.71533106605,1746.48928211878,2043.86245696207,1942.13387426625,2479.86163076001,764.36080711332,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Suriname,SUR,780.687986251739,1525.91189547737,4557.8588589727,5299.28859391588,6092.30132573815,6636.38140343748,6467.02509015891,3430.50994493153,3002.38854980528,3262.7674446942,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Sweden,SWE,25646.2282045308,24815.3904157584,51553.492564208,49157.4940792433,51720.6676558898,50800.58946618,43145.7285366398,43554.1492410411,45489.8755380078,46113.9331199431,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Switzerland,CHE,31007.7139153647,32746.586732992,71179.0376490644,68123.482301896,69084.8907300956,68813.5513712904,67085.399417311,64061.5916779827,64629.7597451149,65569.265981801,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Syrian Arab Republic,SYR,692.632348793457,819.031916929741,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Tajikistan,TJK,..,..,896.233671979335,1048.88511247891,1137.14969280874,1186.24082694851,972.958636781497,844.830318799066,869.845951027393,878.312776118015,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Tanzania,TZA,162.906116692885,360.945021830545,677.549631528707,720.28065720812,808.636614559628,873.542680720964,792.098526912072,801.65899532548,818.028467796481,848.1282391025,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Thailand,THA,1302.52765034029,1582.2375357499,4363.04741464363,4504.09142231553,4622.23151496278,4492.26009099048,4432.93798086403,4603.3294325899,5084.37899184904,5548.39682734503,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Timor-Leste,TLS,..,..,..,..,..,..,..,1170.77869414639,1134.85967936318,1370.95097379833,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Togo,TGO,371.350398234529,259.662696913024,447.536863876956,367.354187096866,428.394299328843,460.52408293769,426.779606148839,434.073467660097,456.306482856246,522.716713023635,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Tonga,TON,1140.65359561576,1882.80966823671,3834.1950459187,4321.30556282786,4156.84735944783,4045.69488290987,3982.88712182386,3635.69310820775,3909.94098099117,4040.00900802959,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Trinidad and Tobago,TTO,2740.76797318268,4554.36690743023,12346.2895241828,12919.7939197208,14404.698873911,14977.7096349387,15237.9251042727,13587.9883729446,13569.6690079718,13268.4925133376,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Tunisia,TUN,1242.43975133938,1713.44758715605,3191.45445185244,3117.59894956065,3192.64412545678,3305.0756737113,3007.75357473202,2908.27216605938,2735.63969815807,2674.35179942183,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Turkey,TUR,2340.84501275661,3591.19933318331,9573.31731446946,9886.61035685355,10612.4411201491,10203.3898761398,9203.92016100021,8919.90857845993,8710.92898865665,7644.55596070684,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Turkmenistan,TKM,..,268.706099461683,3394.66082245848,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,21336.2241510687,22774.9336774353,23855.9086107516,23286.5886192766,24000.9585014704,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Uganda,UGA,189.607603520884,211.955277951525,634.929443833864,569.469313747157,575.575971020788,620.832454030036,589.212156490012,485.698047508739,495.519340154791,532.966980803265,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Ukraine,UKR,..,497.1364427451,2909.09218857029,3226.5356379106,3352.42055177906,2632.28227273663,1819.2422293963,1859.47089620781,2235.81738633347,2619.90512522588,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,United Arab Emirates,ARE,..,30657.8053280516,34542.8073077394,36045.7025121967,37912.0898983221,39307.6438183743,35639.4411317232,35478.9462355529,37696.0203436911,39977.6915584674,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,United Kingdom,GBR,16307.7437702303,24284.5826269434,35730.8625892,35528.630263445,36035.2190867382,39476.9007113016,37385.5640232314,34098.8975730447,33877.2054470862,35825.1122744202,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,United States,USA,19887.7359644946,31215.3403662596,42635.9254037922,44736.3414864788,45675.5239464649,47714.8778599281,49199.6628461449,49634.9847657103,51309.0408053664,53497.2922694808,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Uruguay,URY,2843.97537714907,6635.05705665475,12881.974687177,13050.5707439294,14815.0763044568,14393.6529717458,13381.0868623701,13039.5589578573,14467.4399200873,14118.8319543292,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Uzbekistan,UZB,..,452.833388052251,1581.13294242098,1772.43895474534,1913.0402321635,2204.90867407407,2398.14198555083,2359.165287717,1643.32840021523,1311.16725161925,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Vanuatu,VUT,1009.56873482069,1257.26638680632,2836.29434690618,2650.43119791733,2812.97545824578,2818.18553963158,2548.07965085442,2610.43993461665,2755.74080183224,2834.92026389029,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,"Venezuela, RB",VEN,2072.11854104429,4197.47514673903,9832.47489694472,11702.111843564,11159.3171372002,14788.6602036549,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Vietnam,VNM,76.8664091555151,361.010751660444,1254.01282373214,1439.78783731573,1577.12007743179,1692.7164990999,1755.77563005683,1873.88056108255,1936.52479595543,2106.66192417329,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,"Yemen, Rep.",YEM,392.931185051954,328.455666132141,1026.82119933006,1182.12813881205,1360.22956433477,1417.83684179599,1274.33605788668,985.05729918747,841.816432507621,906.17297667894,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Zambia,ZMB,282.273031239681,281.60611086493,1139.56274022794,1283.59520051814,1350.15750740041,1320.57268391033,995.774295947709,941.891363540034,1104.24060132742,1128.28341666014,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Zimbabwe,ZWE,736.935799382286,481.128406322362,793.056612041949,975.338276939087,1129.19261960677,1134.4281871251,1140.74653273881,1172.79442465544,1232.83832517995,1379.00324327751,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Arab World,ARB,1650.42169276487,2086.86608659597,5389.10016054814,5892.76320805579,6013.76102168542,6040.80827075127,5404.02712554545,5225.27919428343,5152.8541664647,5416.26763710809,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Caribbean small states,CSS,2347.62142427092,4348.19329893944,7478.63945306393,7877.72615117458,8145.74260988072,8257.28127414437,8347.32228849782,7749.62793040893,7835.37729203737,7831.17642334906,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Central Europe and the Baltics,CEB,..,3182.26872700957,11081.6254340952,10440.5304322777,11055.4503847858,11420.1250468029,10068.6086927732,10275.9803163842,11434.6785326856,12834.0690659097,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Early-demographic dividend,EAR,734.845975500476,1114.95249446789,2675.47760934505,2764.75579237448,2783.20164562177,2870.43075294433,2796.63844043396,2824.44846266669,3000.67281038306,2988.96264550746,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,East Asia & Pacific,EAS,2113.26401678347,3190.29917958856,6777.51050684789,7271.69800287826,7300.24666652379,7535.15761910486,7489.2732892107,7730.10012080826,8164.84141526279,8943.13634056039,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,East Asia & Pacific (excluding high income),EAP,348.10757192838,788.900805640999,3540.5760987403,3979.17871273196,4366.92040189052,4753.19586467218,4957.21797019973,5057.42106693886,5448.79043049166,6194.1288501796,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,East Asia & Pacific (IDA & IBRD countries),TEA,351.907105466393,797.497171036186,3578.56425949084,4021.76647757509,4413.54121729269,4803.80832056278,5009.86487683364,5110.97775587398,5506.32083391216,6259.38767466497,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Euro area,EMU,16083.5499569176,17019.3591408705,33701.1530397031,31111.6962914068,32362.3017790175,32979.3880378047,28332.3835271792,29067.7017950082,30723.1016214521,33049.5111687243,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Europe & Central Asia,ECS,8542.59167876844,9785.25131172651,21481.0646481077,20565.0918886454,21391.2219523449,21606.8841923598,18567.382320028,18427.0188712626,19458.0000096275,20593.17538238,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Europe & Central Asia (excluding high income),ECA,..,1402.82820015964,7603.91728112337,8090.07807479452,8544.60774486257,7891.81760533595,6063.86944124325,5685.62666185582,6311.88428167273,6210.11706945457,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..,1639.77720946847,7988.06627618167,8317.63307580948,8795.63303560297,8291.12498665651,6538.13615786014,6209.19109586284,6897.03439521404,6975.98419809686,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,European Union,EUU,13064.884905,14223.7897086205,29582.8787360244,27410.7554932602,28596.2077711663,29160.6090020528,25118.1874318646,25759.3116866621,27338.6507367597,29453.3553933559,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Fragile and conflict affected situations,FCS,475.238487829791,622.639857538907,1750.2154330939,1998.083180168,2068.85552845424,2286.75236326123,..,..,..,..,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,Heavily indebted poor countries (HIPC),HPC,338.380049163424,318.555103416093,641.168522907254,665.514712688133,722.348383139385,754.826362894584,745.936604726267,712.437014241092,727.556948084381,736.329101778065,..,..
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,High income,HIC,15408.7401811764,20935.1391719517,34356.9525675382,34336.0961481033,34548.1357566181,35236.8406027361,33158.8165832789,33550.5409845221,34916.0265555872,36700.4083729757,..,..
